0,0.084361
0.01,0.040756
0.02,-0.017995
0.03,0.005326
0.04,0.24274
0.05,-0.13293
0.06,0.048932
0.07,0.021678
0.08,-0.023103
0.09,-0.046089
0.1,0.26337
0.11,-0.13037
0.12,-0.00011689
0.13,0.024403
0.14,-0.025657
0.15,-0.023103
0.16,0.25564
0.17,-0.081845
0.18,0.016227
0.19,0.040756
0.2,-0.030765
0.21,-0.043535
0.22,0.27369
0.23,-0.074183
0.24,0.010777
0.25,0.035305
0.26,-0.025657
0.27,-0.066521
0.28,0.27369
0.29,-0.11249
0.3,0.010777
0.31,0.013502
0.32,-0.020549
0.33,-0.012887
0.34,0.20663
0.35,-0.19422
0.36,0.11707
0.37,-0.048643
0.38,0.027129
0.39,0.005326
0.4,-0.076737
0.41,-0.046089
0.42,0.12252
0.43,-0.069075
0.44,0.021678
0.45,-0.017995
0.46,-0.086953
0.47,0.018953
0.48,0.10616
0.49,-0.079291
0.5,0.048932
0.51,-0.015441
0.52,-0.086953
0.53,0.0026006
0.54,0.095263
0.55,-0.056305
0.56,0.048932
0.57,-0.025657
0.58,-0.076737
0.59,0.24532
0.6,-0.066521
0.61,-0.040981
0.62,0.040756
0.63,-0.028211
0.64,-0.025657
0.65,0.29175
0.66,-0.11505
0.67,0.046206
0.68,0.005326
0.69,-0.015441
0.7,0.013502
0.71,0.092537
0.72,-0.19678
0.73,0.10889
0.74,-0.053751
0.75,0.013502
0.76,0.005326
0.77,-0.086953
0.78,-0.16357
0.79,0.12252
0.8,-0.069075
0.81,0.029854
0.82,-0.0026709
0.83,-0.084399
0.84,0.024403
0.85,0.11161
0.86,-0.069075
0.87,0.029854
0.88,-0.012887
0.89,-0.092061
0.9,0.068009
0.91,0.07891
0.92,-0.071629
0.93,0.035305
0.94,-0.0077789
0.95,-0.081845
0.96,-0.0026709
0.97,0.11707
0.98,-0.066521
0.99,0.027129
1,-0.0026709
1.01,-0.086953
1.02,-0.071629
1.03,0.070734
1.04,-0.071629
1.05,0.03803
1.06,-0.023103
1.07,-0.081845
1.08,0.12797
1.09,-0.00011689
1.1,-0.028211
1.11,0.043481
1.12,-0.028211
1.13,-0.035873
1.14,0.28401
1.15,-0.13803
1.16,0.018953
1.17,0.018953
1.18,-0.020549
1.19,0.0080513
1.2,0.24532
1.21,-0.16868
1.22,0.065284
1.23,-0.0052249
1.24,-0.010333
1.25,0.0080513
1.26,0.068009
1.27,-0.18911
1.28,0.11161
1.29,-0.033319
1.3,0.005326
1.31,0.005326
1.32,-0.053751
1.33,-0.15591
1.34,0.10889
1.35,-0.069075
1.36,0.018953
1.37,-0.00011689
1.38,-0.094615
1.39,-0.074183
1.4,0.10344
1.41,-0.066521
1.42,0.03803
1.43,-0.012887
1.44,-0.092061
1.45,0.18792
1.46,-0.048643
1.47,-0.028211
1.48,0.029854
1.49,-0.028211
1.5,-0.010333
1.51,0.26853
1.52,-0.13037
1.53,0.057108
1.54,-0.00011689
1.55,-0.028211
1.56,0.005326
1.57,-0.020549
1.58,-0.18656
1.59,0.11434
1.6,-0.046089
1.61,0.027129
1.62,-0.0052249
1.63,-0.094615
1.64,-0.00011689
1.65,0.057108
1.66,-0.069075
1.67,0.043481
1.68,-0.023103
1.69,-0.084399
1.7,0.27627
1.71,-0.051197
1.72,-0.0052249
1.73,0.024403
1.74,-0.023103
1.75,-0.035873
1.76,0.27885
1.77,-0.1789
1.78,0.043481
1.79,0.005326
1.8,-0.010333
1.81,0.0026006
1.82,-0.043535
1.83,-0.18911
1.84,0.10616
1.85,-0.030765
1.86,0.010777
1.87,0.0026006
1.88,-0.069075
1.89,-0.092061
1.9,0.11161
1.91,-0.066521
1.92,0.029854
1.93,0.0026006
1.94,-0.076737
1.95,-0.12526
1.96,0.11979
1.97,-0.058859
1.98,0.046206
1.99,-0.0052249
2,-0.086953
2.01,0.097988
2.02,0.018953
2.03,-0.051197
2.04,0.054382
2.05,-0.025657
2.06,-0.074183
2.07,0.18247
2.08,-0.040981
2.09,-0.023103
2.1,0.040756
2.11,-0.025657
2.12,-0.038427
2.13,0.26337
2.14,-0.063967
2.15,0.027129
2.16,0.043481
2.17,-0.025657
2.18,-0.051197
2.19,0.26853
2.2,-0.13548
2.21,0.040756
2.22,0.016227
2.23,-0.025657
2.24,-0.023103
2.25,0.25306
2.26,-0.11505
2.27,0.043481
2.28,0.005326
2.29,-0.035873
2.3,0.013502
2.31,0.010777
2.32,-0.19167
2.33,0.11434
2.34,-0.038427
2.35,0.0026006
2.36,0.013502
2.37,-0.063967
2.38,-0.16357
2.39,0.11979
2.4,-0.023103
2.41,0.013502
2.42,0.0026006
2.43,-0.056305
2.44,-0.11505
2.45,0.12252
2.46,-0.058859
2.47,0.027129
2.48,0.0026006
2.49,-0.081845
2.5,-0.11249
2.51,0.10889
2.52,-0.069075
2.53,0.029854
2.54,-0.0026709
2.55,-0.094615
2.56,-0.017995
2.57,0.076185
2.58,-0.066521
2.59,0.040756
2.6,-0.023103
2.61,-0.086953
2.62,0.2221
2.63,-0.066521
2.64,-0.0077789
2.65,0.035305
2.66,-0.020549
2.67,-0.040981
2.68,0.28917
2.69,-0.12782
2.7,0.040756
2.71,0.024403
2.72,-0.020549
2.73,0.0026006
2.74,0.14704
2.75,-0.17634
2.76,0.081636
2.77,-0.023103
2.78,-0.0026709
2.79,0.013502
2.8,-0.056305
2.81,0.03803
2.82,0.11979
2.83,-0.058859
2.84,0.0080513
2.85,0.005326
2.86,-0.079291
2.87,-0.028211
2.88,0.087087
2.89,-0.069075
2.9,0.03803
2.91,-0.012887
2.92,-0.086953
2.93,0.12524
2.94,-0.012887
2.95,-0.056305
2.96,0.040756
2.97,-0.015441
2.98,-0.094615
2.99,0.2221
3,0.07891
3.01,-0.056305
3.02,0.043481
3.03,-0.020549
3.04,-0.061413
3.05,0.2608
3.06,-0.074183
3.07,-0.010333
3.08,0.027129
3.09,-0.025657
3.1,-0.020549
3.11,0.29433
3.12,-0.16102
3.13,0.016227
3.14,-0.00011689
3.15,-0.020549
3.16,-0.0052249
3.17,0.18792
3.18,-0.17379
3.19,0.068009
3.2,-0.010333
3.21,-0.010333
3.22,0.0080513
3.23,0.046206
3.24,-0.18145
3.25,0.068009
3.26,0.005326
3.27,-0.010333
3.28,0.016227
3.29,-0.0077789
3.3,-0.18911
3.31,0.095263
3.32,-0.017995
3.33,-0.0026709
3.34,0.013502
3.35,0.2608
3.36,-0.19167
3.37,-0.092061
3.38,-0.030765
3.39,-0.010333
3.4,0.010777
3.41,-0.038427
3.42,-0.18656
3.43,0.11434
3.44,-0.025657
3.45,0.005326
3.46,0.0080513
3.47,-0.058859
3.48,-0.1457
3.49,0.11707
3.5,-0.048643
3.51,0.0026006
3.52,0.013502
3.53,0.065284
3.54,-0.16357
3.55,0.11979
3.56,-0.053751
3.57,0.013502
3.58,0.005326
3.59,-0.051197
3.6,-0.19422
3.61,0.11707
3.62,-0.028211
3.63,0.005326
3.64,0.0080513
3.65,0.0080513
3.66,-0.19678
3.67,0.10344
3.68,-0.023103
3.69,-0.0052249
3.7,0.010777
3.71,0.027129
3.72,-0.1789
3.73,0.10616
3.74,-0.028211
3.75,-0.0026709
3.76,0.005326
3.77,-0.048643
3.78,-0.18911
3.79,0.10344
3.8,-0.033319
3.81,0.024403
3.82,0.010777
3.83,-0.074183
3.84,-0.14059
3.85,0.10616
3.86,-0.043535
3.87,-0.0026709
3.88,0.010777
3.89,-0.058859
3.9,-0.19167
3.91,0.10889
3.92,-0.038427
3.93,-0.010333
3.94,0.0080513
3.95,0.024403
3.96,-0.17634
3.97,0.097988
3.98,-0.040981
3.99,0.010777
4,-0.00011689
4.01,-0.074183
4.02,-0.069075
4.03,0.11161
4.04,-0.071629
4.05,0.029854
4.06,-0.010333
4.07,-0.094615
4.08,0.013502
4.09,0.051657
4.1,-0.063967
4.11,0.043481
4.12,-0.020549
4.13,-0.089507
4.14,0.12797
4.15,-0.0052249
4.16,-0.033319
4.17,0.046206
4.18,-0.017995
4.19,-0.071629
4.2,0.27885
4.21,-0.053751
4.22,0.0026006
4.23,0.024403
4.24,-0.025657
4.25,-0.023103
4.26,0.28917
4.27,-0.15847
4.28,0.029854
4.29,0.0080513
4.3,-0.015441
4.31,-0.020549
4.32,0.013502
4.33,-0.19167
4.34,0.084361
4.35,-0.030765
4.36,0.0026006
4.37,0.010777
4.38,-0.053751
4.39,-0.16868
4.4,0.11434
4.41,-0.053751
4.42,0.035305
4.43,-0.00011689
4.44,-0.079291
4.45,-0.094615
4.46,0.10616
4.47,-0.063967
4.48,0.032579
4.49,-0.012887
4.5,-0.089507
4.51,0.10344
4.52,0.029854
4.53,-0.035873
4.54,0.046206
4.55,-0.023103
4.56,-0.043535
4.57,0.28659
4.58,-0.086953
4.59,0.043481
4.6,0.0080513
4.61,-0.012887
4.62,-0.010333
4.63,0.035305
4.64,-0.18656
4.65,0.12524
4.66,-0.025657
4.67,0.027129
4.68,-0.00011689
4.69,-0.086953
4.7,-0.00011689
4.71,0.059833
4.72,-0.056305
4.73,0.043481
4.74,-0.023103
4.75,-0.079291
4.76,0.24016
4.77,-0.086953
4.78,0.0026006
4.79,0.018953
4.8,-0.015441
4.81,-0.12016
4.82,0.051657
4.83,-0.18911
4.84,0.11161
4.85,-0.056305
4.86,0.0080513
4.87,0.005326
4.88,-0.092061
4.89,0.10616
4.9,0.054382
4.91,-0.066521
4.92,0.043481
4.93,-0.023103
4.94,-0.069075
4.95,0.29175
4.96,-0.12782
4.97,0.084361
4.98,0.0080513
4.99,-0.00011689
5,0.0026006
5.01,-0.081845
5.02,-0.074183
5.03,0.10344
5.04,-0.056305
5.05,0.046206
5.06,-0.025657
5.07,-0.076737
5.08,0.27885
5.09,-0.12782
5.1,0.07346
5.11,0.0026006
5.12,-0.0077789
5.13,0.010777
5.14,-0.038427
5.15,-0.16613
5.16,0.11707
5.17,-0.071629
5.18,0.043481
5.19,-0.017995
5.2,-0.081845
5.21,0.19338
5.22,-0.058859
5.23,-0.025657
5.24,0.032579
5.25,0.032579
5.26,-0.025657
5.27,0.28659
5.28,-0.1508
5.29,0.059833
5.3,-0.020549
5.31,-0.00011689
5.32,0.005326
5.33,0.065284
5.34,-0.16868
5.35,0.11434
5.36,0.065284
5.37,0.027129
5.38,-0.0026709
5.39,-0.094615
5.4,0.17702
5.41,0.051657
5.42,-0.0026709
5.43,0.024403
5.44,-0.025657
5.45,-0.015441
5.46,0.27369
5.47,-0.19167
5.48,0.10889
5.49,-0.043535
5.5,0.021678
5.51,0.0026006
5.52,-0.092061
5.53,-0.048643
5.54,0.03803
5.55,-0.063967
5.56,0.040756
5.57,-0.028211
5.58,-0.053751
5.59,0.28659
5.6,-0.18656
5.61,0.057108
5.62,-0.012887
5.63,0.0026006
5.64,0.010777
5.65,-0.066521
5.66,-0.069075
5.67,0.043481
5.68,-0.053751
5.69,0.043481
5.7,-0.028211
5.71,-0.038427
5.72,0.29175
5.73,-0.1176
5.74,0.081636
5.75,-0.020549
5.76,-0.0052249
5.77,0.0080513
5.78,-0.076737
5.79,-0.046089
5.8,0.076185
5.81,-0.056305
5.82,0.046206
5.83,-0.023103
5.84,-0.069075
5.85,0.28143
5.86,-0.13037
5.87,0.032579
5.88,0.0080513
5.89,-0.015441
5.9,0.016227
5.91,-0.053751
5.92,-0.16613
5.93,0.10344
5.94,-0.063967
5.95,0.043481
5.96,-0.015441
5.97,-0.066521
5.98,0.26853
5.99,-0.079291
6,-0.020549
6.01,-0.00011689
6.02,-0.020549
6.03,0.013502
6.04,0.12524
6.05,-0.15847
6.06,0.11707
6.07,-0.051197
6.08,0.035305
6.09,-0.0077789
6.1,-0.089507
6.11,0.16067
6.12,0.013502
6.13,-0.030765
6.14,0.032579
6.15,-0.025657
6.16,-0.035873
6.17,0.23758
6.18,-0.18656
6.19,0.095263
6.2,-0.038427
6.21,0.005326
6.22,0.005326
6.23,-0.081845
6.24,-0.16613
6.25,-0.012887
6.26,-0.066521
6.27,0.040756
6.28,-0.023103
6.29,-0.056305
6.3,0.2608
6.31,-0.056305
6.32,0.021678
6.33,0.021678
6.34,-0.023103
6.35,0.005326
6.36,0.24532
6.37,-0.19167
6.38,0.10071
6.39,-0.046089
6.4,0.018953
6.41,0.010777
6.42,-0.094615
6.43,-0.017995
6.44,0.048932
6.45,-0.061413
6.46,0.03803
6.47,-0.025657
6.48,-0.056305
6.49,0.28659
6.5,-0.10739
6.51,0.013502
6.52,0.040756
6.53,-0.028211
