0,-0.087531
0.01,-0.087531
0.02,-0.087531
0.03,-0.087531
0.04,-0.087531
0.05,-0.087531
0.06,-0.087531
0.07,-0.087531
0.08,-0.087531
0.09,-0.087531
0.1,-0.090009
0.11,-0.090216
0.12,-0.090835
0.13,-0.088564
0.14,-0.091042
0.15,-0.093519
0.16,-0.091661
0.17,-0.088202
0.18,-0.089853
0.19,-0.091918
0.2,-0.09357
0.21,-0.091299
0.22,-0.090266
0.23,-0.086649
0.24,-0.086236
0.25,-0.085823
0.26,-0.08954
0.27,-0.091605
0.28,-0.091192
0.29,-0.092844
0.3,-0.089306
0.31,-0.088067
0.32,-0.086828
0.33,-0.092209
0.34,-0.094893
0.35,-0.099449
0.36,-0.10353
0.37,-0.10622
0.38,-0.10725
0.39,-0.11014
0.4,-0.10746
0.41,-0.10704
0.42,-0.11014
0.43,-0.11489
0.44,-0.11468
0.45,-0.11117
0.46,-0.11282
0.47,-0.11525
0.48,-0.11257
0.49,-0.11174
0.5,-0.10885
0.51,-0.10988
0.52,-0.11339
0.53,-0.12157
0.54,-0.12446
0.55,-0.12978
0.56,-0.12648
0.57,-0.12838
0.58,-0.13147
0.59,-0.13127
0.6,-0.13398
0.61,-0.13233
0.62,-0.13058
0.63,-0.12221
0.64,-0.12283
0.65,-0.1191
0.66,-0.11275
0.67,-0.11089
0.68,-0.11151
0.69,-0.10986
0.7,-0.11006
0.71,-0.10903
0.72,-0.10759
0.73,-0.10366
0.74,-0.1016
0.75,-0.10593
0.76,-0.103
0.77,-0.10382
0.78,-0.10171
0.79,-0.096539
0.8,-0.096539
0.81,-0.095713
0.82,-0.09117
0.83,-0.087647
0.84,-0.083724
0.85,-0.082781
0.86,-0.082368
0.87,-0.078815
0.88,-0.075924
0.89,-0.074065
0.9,-0.072207
0.91,-0.075924
0.92,-0.078704
0.93,-0.078073
0.94,-0.073736
0.95,-0.070433
0.96,-0.072085
0.97,-0.072085
0.98,-0.071259
0.99,-0.068574
1,-0.069607
1.01,-0.072704
1.02,-0.069813
1.03,-0.070433
1.04,-0.074546
1.05,-0.068098
1.06,-0.07021
1.07,-0.072688
1.08,-0.075419
1.09,-0.077286
1.1,-0.078732
1.11,-0.079764
1.12,-0.082242
1.13,-0.079558
1.14,-0.082449
1.15,-0.076417
1.16,-0.078069
1.17,-0.077656
1.18,-0.078895
1.19,-0.07745
1.2,-0.076359
1.21,-0.077805
1.22,-0.074552
1.23,-0.078169
1.24,-0.080234
1.25,-0.081679
1.26,-0.081886
1.27,-0.078074
1.28,-0.073788
1.29,-0.075853
1.3,-0.073375
1.31,-0.069245
1.32,-0.066169
1.33,-0.065756
1.34,-0.061849
1.35,-0.061533
1.36,-0.061327
1.37,-0.060501
1.38,-0.057849
1.39,-0.057436
1.4,-0.057436
1.41,-0.058675
1.42,-0.056816
1.43,-0.055482
1.44,-0.05445
1.45,-0.05337
1.46,-0.050893
1.47,-0.04986
1.48,-0.049241
1.49,-0.049654
1.5,-0.053635
1.51,-0.052603
1.52,-0.052366
1.53,-0.053605
1.54,-0.051333
1.55,-0.050921
1.56,-0.053192
1.57,-0.056591
1.58,-0.059844
1.59,-0.05716
1.6,-0.05654
1.61,-0.057986
1.62,-0.057907
1.63,-0.06183
1.64,-0.058526
1.65,-0.064464
1.66,-0.066735
1.67,-0.061357
1.68,-0.06049
1.69,-0.06338
1.7,-0.067022
1.71,-0.063593
1.72,-0.064212
1.73,-0.070503
1.74,-0.068025
1.75,-0.068897
1.76,-0.066027
1.77,-0.068712
1.78,-0.067679
1.79,-0.068918
1.8,-0.070983
1.81,-0.06706
1.82,-0.067454
1.83,-0.069312
1.84,-0.069725
1.85,-0.069106
1.86,-0.07145
1.87,-0.068352
1.88,-0.068352
1.89,-0.074501
1.9,-0.075947
1.91,-0.076773
1.92,-0.077009
1.93,-0.075151
1.94,-0.076183
1.95,-0.075357
1.96,-0.077009
1.97,-0.077719
1.98,-0.083097
1.99,-0.082891
2,-0.079042
2.01,-0.082059
2.02,-0.079994
2.03,-0.076896
2.04,-0.076896
2.05,-0.076103
2.06,-0.081657
2.07,-0.076782
2.08,-0.07575
2.09,-0.074304
2.1,-0.068731
2.11,-0.068731
2.12,-0.071413
2.13,-0.066458
2.14,-0.063509
2.15,-0.067019
2.16,-0.063643
2.17,-0.063104
2.18,-0.059773
2.19,-0.057753
2.2,-0.056721
2.21,-0.055482
2.22,-0.055797
2.23,-0.053113
2.24,-0.051197
2.25,-0.04748
2.26,-0.048997
2.27,-0.048524
2.28,-0.050927
2.29,-0.052373
2.3,-0.050101
2.31,-0.049688
2.32,-0.052579
2.33,-0.050721
2.34,-0.05134
2.35,-0.057709
2.36,-0.05709
2.37,-0.059074
2.38,-0.060932
2.39,-0.06403
2.4,-0.064853
2.41,-0.065679
2.42,-0.066299
2.43,-0.068157
2.44,-0.071313
2.45,-0.069867
2.46,-0.066563
2.47,-0.066721
2.48,-0.072118
2.49,-0.066751
2.5,-0.067784
2.51,-0.067371
2.52,-0.068322
2.53,-0.067194
2.54,-0.072208
2.55,-0.071795
2.56,-0.069658
2.57,-0.073354
2.58,-0.071364
2.59,-0.070125
2.6,-0.071983
2.61,-0.071983
2.62,-0.070125
2.63,-0.069918
2.64,-0.071983
2.65,-0.066202
2.66,-0.065995
2.67,-0.068473
2.68,-0.069712
2.69,-0.070951
2.7,-0.073635
2.71,-0.076526
2.72,-0.076526
2.73,-0.07632
2.74,-0.077146
2.75,-0.075287
2.76,-0.075081
2.77,-0.080004
2.78,-0.076494
2.79,-0.0831
2.8,-0.081654
2.81,-0.079373
2.82,-0.078754
2.83,-0.078439
2.84,-0.074134
2.85,-0.073311
2.86,-0.070833
2.87,-0.067058
2.88,-0.065612
2.89,-0.065612
2.9,-0.062724
2.91,-0.061485
2.92,-0.059568
2.93,-0.058204
2.94,-0.055726
2.95,-0.055313
2.96,-0.049559
2.97,-0.046049
2.98,-0.043571
2.99,-0.042126
3,-0.040267
3.01,-0.040887
3.02,-0.041093
3.03,-0.041093
3.04,-0.038615
3.05,-0.037251
3.06,-0.039729
3.07,-0.03449
3.08,-0.039652
3.09,-0.032889
3.1,-0.034128
3.11,-0.040951
3.12,-0.042603
3.13,-0.046731
3.14,-0.051654
3.15,-0.052891
3.16,-0.05413
3.17,-0.059144
3.18,-0.056666
3.19,-0.052399
3.2,-0.057146
3.21,-0.059005
3.22,-0.059478
3.23,-0.059714
3.24,-0.059714
3.25,-0.063225
3.26,-0.065262
3.27,-0.065055
3.28,-0.068152
3.29,-0.063375
3.3,-0.063788
3.31,-0.06131
3.32,-0.059865
3.33,-0.061517
3.34,-0.062343
3.35,-0.062675
3.36,-0.06412
3.37,-0.066262
3.38,-0.063371
3.39,-0.064353
3.4,-0.06332
3.41,-0.064749
3.42,-0.062844
3.43,-0.063051
3.44,-0.06016
3.45,-0.059953
3.46,-0.056237
3.47,-0.053346
3.48,-0.05132
3.49,-0.051163
3.5,-0.048272
3.51,-0.047239
3.52,-0.046924
3.53,-0.052595
3.54,-0.057344
3.55,-0.053186
3.56,-0.056077
3.57,-0.064053
3.58,-0.059098
3.59,-0.062223
3.6,-0.066766
3.61,-0.063186
3.62,-0.061534
